PCo1,PCo2,P.copri
-0.079397987,0.05875325,9.44489
0.207192711,-0.345025383,0.00375
-0.164767576,0.316545934,8.1203
0.048880479,-0.064446404,0.02535
-0.203980647,-0.201356901,23.19395
0.065739009,-0.145583681,0.03246
-0.576184808,-0.151797537,75.35503
0.078666037,-0.008674427,0
0.037356767,0.085573803,1.26848
0.011912319,0.288407512,1.23389
0.163628155,-0.081527943,0.02564
0.052388813,0.143033813,0
-0.425539706,0.017936231,49.30476
0.095688211,-0.031874637,0
-0.225228711,-0.24229102,28.10321
0.064369155,-0.131134689,0.0388
0.128542177,-0.097531686,0.03093
0.069918159,0.100310612,0.05833
0.127825505,-0.176477912,0.01603
0.08221,-0.130758083,0.00839
-0.31586084,0.001933627,31.54012
0.034414331,-0.221062996,1.79213
0.067300394,0.014177057,0
-0.110284658,-0.0211877,15.22694
0.077594177,0.271644886,0.04357
0.055775198,-0.079826046,0.00569
0.128979297,0.012171319,0.04078
0.006532116,-0.004687379,1.79702
-0.200879698,-0.187662681,19.71638
0.094646259,0.189838193,0
0.099572107,-0.237314124,0.0142
0.054335756,-0.092164802,0.0686
0.094535956,-0.137130714,0
-0.125946865,0.264137813,10.20261
-0.107625476,0.00504267,12.04905
0.189576607,-0.20319425,0
-0.546868355,-0.010202511,71.18029
0.112522254,-0.181393786,0.03084
-0.206762033,-0.009112502,17.48812
0.112063312,-0.169642002,0.06
-0.004836293,0.367908918,0.01966
0.083348721,0.018648028,0.00089
-0.336898745,0.171274694,27.51346
-0.631556383,-0.139493393,83.83123
0.179525576,-0.262830367,0
0.066030019,0.137038113,0.53989
0.062947569,0.090122955,0.04527
0.028233771,0.222969914,0.02228
-0.006922982,0.013070354,0.00106
-0.358957639,-0.057689975,34.72808
-0.066661688,-0.164356649,13.47781
-0.419579678,-0.102448451,35.2978
0.144170628,-0.188460056,0.00417
0.134447947,-0.133330833,0.00074
0.062313197,-0.146380885,0.45354
0.103276108,0.013436141,0.01024
0.174855661,-0.130860796,0
0.072697425,0.125913808,0.05293
0.022120854,0.042187297,0.01186
0.105432928,0.206233662,0.03083
-0.452362348,0.281587019,30.33997
-0.065889368,-0.118899092,13.65211
-0.173460635,0.203240596,18.78685
0.139331172,0.014350455,0.03646
0.141467989,0.018901442,0.11767
0.065285849,0.189127768,0
0.11572118,0.15341496,0.66016
0.126033149,-0.125155258,0
0.139770651,-0.088869077,0.02597
-0.482271262,-0.028596916,45.37666
-0.007364161,0.296140843,2.16513
-0.378322444,0.289793812,21.37425
0.166046657,-0.021654777,0.02282
0.036448846,0.079152782,0
0.115810577,-0.216969099,0
0.118602055,-0.024531703,0.2459
0.112708033,0.077890552,0.00994
0.083722075,-0.147400777,0
-0.019144563,-0.179277244,0.01229
0.172941168,-0.173958301,0
0.004516525,0.250137641,0.03085
0.088089185,-0.096867984,0.01143
0.02593838,0.193524944,0.01285
-0.080625489,-0.077969497,11.27218
-0.085575255,0.101531086,10.00248
0.174063498,-0.268881297,0.00279
0.061393291,0.213165309,0.04595
0.12955246,-0.056549124,0
0.137827801,0.109175528,0.01918
-0.493244403,-0.096939639,37.10134
0.024053007,-0.04618685,0.00473
-0.003313584,0.008011884,6.01243
0.147026298,-0.096501903,0.01105
-0.095779287,-0.09885707,9.49316
0.149119239,-0.203940929,0.0038
0.079055753,-0.168635426,0.01217
-0.352329225,-0.087958067,40.40796
0.04530029,0.109309897,0
-0.011605656,0.052906946,3.25719
0.108975903,-0.18224734,0.00401
-0.046093104,0.042384075,6.10285
0.009718433,0.129977828,3.45021
0.094326461,-0.173171708,0.00114
-0.638548146,-0.072466438,76.42509
0.108385122,-0.140516333,1.01296
0.11350969,-0.030557742,6.00E-04
-0.352035883,-0.099877054,37.34565
0.069573451,-0.170523906,0.0027
0.117987218,-0.039548033,0.01311
0.139398821,-0.131481868,0
0.093940053,-0.060023508,0.02492
-0.451934171,0.000707637,54.29955
0.120754793,0.010878584,0.01647
0.15999023,-0.120894859,0.06266
0.057671716,-0.018971157,0.02892
-0.346994716,0.098693966,34.26051
-0.202693685,-0.150407224,22.66731
0.161862599,-0.060664737,0.25574
0.161846841,-0.029523592,0.04478
0.142950534,-0.028555738,0.01224
0.052299126,0.145524039,0.02024
0.062623152,0.006262962,0.46001
0.063784002,0.119914277,0
-0.228429282,-0.042662164,24.34231
0.075169642,0.025198746,1.11453
-0.006485781,0.111290255,0.19694
0.084633936,0.213915727,0.00443
-0.43992865,-0.183516628,42.48556
0.073471182,0.202675249,0.02609
0.081915334,0.094654354,0
-0.529829248,-0.112734156,55.05061
0.151221283,-0.252390791,0.0224
-0.527949043,-0.125815721,70.31877
0.042930976,0.209227427,0.06396
0.094227741,0.131252144,0.00389
0.129254323,-0.116533311,0
-0.034956247,-0.151161749,8.39588
-0.555492661,-0.087045554,60.76695
-0.523565077,0.20823052,45.13192
0.115137858,0.011823638,0.03158
0.139437406,-0.164178046,0
0.152912148,0.041816092,0.00361
-0.507903533,-0.100696015,67.33694
0.11885725,0.019887404,0.00702
0.155549008,-0.298976894,0.01944
0.021861143,0.210838796,0
0.110073419,0.051516904,0.00139
0.143797067,-0.049480748,0.00958
0.045663589,0.09547445,0
0.064054213,-0.04940914,0.02967
-0.355092877,0.147583779,27.21771
0.137663602,-0.149256049,0.01378
0.078604565,0.083643387,0.001
0.112891527,0.030872005,0
0.064577284,0.116901454,0
0.098120627,0.091987353,0.01802
0.128261144,-0.170495076,0.00567
0.004692228,-0.137116358,0.05057
0.136024215,-0.052982943,0.0078
-0.104446567,0.013903708,11.85905
0.060183625,-0.179004299,0.00252
0.024377008,-0.112015724,0
0.132663593,-0.04094524,0.02411
0.149656774,-0.221632467,0.02041
0.163617603,0.025183942,0.05559
0.14465446,-0.196257692,0
0.072009293,0.211204311,0
-0.299364227,-0.134705553,31.26796
0.092844395,-0.140997887,0
0.109425943,-0.106762849,0
-0.553420866,-0.15480422,76.974
0.142845663,-0.199876856,0.00616
0.042480496,-0.09210297,2.96978
0.084926254,0.133792573,0.00502
0.117473329,0.050633255,0
-0.236917115,0.048606352,6.73214
0.08964346,0.000151547,0
0.077632326,0.078937587,0
0.123911136,-0.156689801,0.01538
0.017807704,-0.025435456,0
-0.654838468,-0.132590791,92.90255
0.130573644,-0.250735145,0
-0.169159066,0.244883053,8.55006
0.125053737,0.073664599,0
-0.029734206,0.152896746,5.75806
0.067667218,-0.029829838,0.02961
0.083899176,-0.020125303,0
-0.046959873,-0.03813542,2.11247
0.116992197,-0.002807744,0
0.09438238,0.094189361,0
-0.336535941,-0.034053233,34.72492
0.012149191,0.150950549,3.23219
0.071865534,0.118208752,0
-0.538247645,-0.142154621,76.60816
0.126734098,0.033437784,0
0.158976799,0.012944781,0.00591
0.092227492,0.192990176,0
0.087041847,0.206228754,0
0.153784015,-0.095909535,0
0.135882831,-0.104460931,0
0.04427283,0.110129243,2.46192
-0.230583193,0.119928203,22.9519
0.034028409,-0.127699844,0
0.080742082,0.200462904,0
-0.552681178,-0.158732255,70.62819
-0.678217962,-0.128085924,82.92222
-0.079075274,-0.064297445,0.03811
0.023873667,0.099326931,0.00145
0.106788005,-0.145047518,0
-0.198929676,-0.132682073,22.69375
0.059911593,0.118736548,0
0.112819985,0.05365593,0
0.134559364,0.15718797,0
0.127060407,-0.007589837,0
-0.130312563,-0.22336093,17.00148
-0.179221982,0.201272436,10.72842
0.15095545,-0.152534408,0
0.074468198,0.159868732,0
0.126517468,-0.02372106,0
-0.398229241,-0.086955819,42.57701
0.044136498,0.02104607,0
-0.033851029,0.092705495,1.86775
0.138685508,-0.2608327,0.12277
-0.43351292,0.013774396,43.94316
0.092111318,-0.101728001,0.07538
0.125655751,0.009114478,0
0.042281728,0.143332317,0
-0.026054457,-0.089583104,4.00663
-0.362763752,-0.131528934,43.51389
-0.001922875,0.070063148,0
0.085193693,0.032160214,3.09998
-0.485237188,0.156178991,40.71401
0.160293833,-0.304121739,0
-0.543367924,-0.102243156,60.07061
0.048045584,0.069179012,0
0.150804214,-0.130948563,0.06634
-0.478580918,-0.026429571,50.62639
0.080493108,0.011324131,0
0.149851506,-0.000308096,0
0.135575883,0.080759045,0
-0.061010005,0.014389686,0
0.066771988,0.218567638,0.21617
0.099705329,0.006198992,0.02537
0.083598947,0.095469698,0
0.140974268,-0.100398805,0.01462
0.16849513,-0.123869736,0.01796
0.139381716,-0.005171922,0.03434
-0.071443652,0.218437386,6.3866
0.004022711,-0.064073504,0
0.07047497,-0.092634161,1.02099
0.009624306,0.277529678,0
-0.605235986,-0.16701787,71.16674
0.107120678,0.068146496,0
0.075461939,-0.139630954,0.04273
0.095090609,0.075796221,0.06194
0.001941609,0.022668627,0.0419
0.022431729,0.284282008,0.02481
0.080224171,0.117872693,0
0.102003917,0.169719827,0.44266
0.100623096,-0.075440221,0.51768
0.065607616,-0.101597088,1.42599
0.105474863,0.071201818,0
0.110465599,-0.113925697,0
0.029736041,0.072617372,0.02752
-0.383195519,-0.232055591,49.14427
0.108521364,0.033674363,0.06745
-0.557134979,-0.155416559,75.6646
0.104707427,0.044792845,0
0.074202468,0.062371555,0
0.037943668,-0.179611995,4.61433
0.082670286,0.191205256,0
0.088992789,-0.181334245,0
-0.109359177,0.263565518,9.74367
0.147059535,-0.025120484,0
0.150271755,-0.314740491,0.15079
-0.050496801,-0.060220078,9.2581
0.123583295,0.12326604,0.04383
0.08530842,-0.094400168,0
0.006824095,0.254203066,1.49246
0.031800918,0.215265895,2.82122
0.119389014,0.068424974,0
0.118238719,0.028398407,0
0.082764168,0.029606569,0
0.111943686,-0.072674609,0
0.094012274,-0.132147177,0
0.050319714,-0.034718975,0.05272
0.047213875,0.102786517,0
-0.436237244,-0.199694012,53.73806
-0.324357119,0.216918597,23.55063
0.135863274,-0.094045849,0
-0.294997532,-0.068800245,32.87011
0.058263897,-0.077885876,0.58925
0.153504991,-0.232780793,0.01522
0.145852831,0.070043526,0.03092
-0.226383415,-0.006509643,24.15369
0.111114921,0.083201156,0
0.171295181,-0.010095456,0.03339
0.145933962,-0.16627746,0.01997
0.107578801,-0.033337857,0
0.141284912,-0.192602438,0.03266
0.100688039,0.011876381,0
0.092472664,0.019090289,0
0.122535969,-0.127096595,0
-0.441863672,-0.171332391,50.18327
-0.5125877,-0.166592582,65.46308
0.105467651,-0.075956931,0.0033
0.048692354,0.032712447,0
0.094493496,-0.206784973,0.00263
0.06225106,0.001905226,0.00294
0.051832566,-0.095066808,0
0.034849201,0.246491678,0.05605
0.130149929,-0.208060048,0
0.04990227,-0.01178303,0
0.168811254,-0.178022124,0
-0.008713371,0.158033494,1.28171
-0.329086965,0.043850273,27.65309
-0.509743201,-0.192066612,70.24605
-0.052741805,0.243142297,5.90775
0.09319271,0.277375671,0
-0.065953659,-0.013294641,10.29599
-0.612278773,-0.143552279,78.47296
0.093992068,0.094179773,0
-0.128006798,-0.106187842,14.9862
0.007983412,0.298389954,1.45639
0.191331398,-0.132828984,0
0.031815152,-0.104261859,0
0.118680942,-0.067590963,0
0.167417694,-0.211333194,0.01173
-0.035633794,0.104902161,0.00538
-0.069417343,0.255800113,2.69968
0.106364946,0.110809898,0.02538
-0.070465018,-0.170540493,9.70355
-0.001612727,0.323624566,1.14967
0.007424045,0.106872893,3.73609
-0.461566016,-0.076410864,53.38108
-0.062256625,0.199902284,9.11584
0.163428026,-0.179138864,0.00089
0.041261858,0.325026231,0
0.028980136,0.308507413,0
0.042628557,0.271027762,0
0.121104489,0.090766579,0
-0.143000773,0.234534869,7.19507
0.066414159,0.168653083,0.069
-0.557194532,-0.06992153,46.6379
-0.433416854,0.015005355,42.6921
-0.526562497,0.003638223,56.30645
0.025264363,0.275136978,0
-0.487392154,-0.008066745,56.29475
-0.270058325,-0.072521009,21.47741
0.132270814,0.141227068,0
0.159886087,-0.042855134,0.02043
0.170760529,0.02241621,0.01601
-0.649671476,-0.12318613,83.66167
0.012597952,0.033134432,0.04043
-0.01407837,0.394872827,2.01124
0.092088203,-0.172655695,0.01629
0.069386622,0.14037499,0
-0.166767653,0.441424677,6.95931
0.010296902,-0.039458949,0
0.135664187,-0.119670307,0
-0.005648778,0.355842724,0
-0.04221277,0.060218144,0.50003
0.117954048,-0.118347535,0.01223
0.067844489,-0.091410507,0.0247
0.096214402,-0.03362604,0.06391
-0.023544402,0.384166118,0.00432
-0.515602299,-0.111238032,61.66856
0.010505405,0.215250914,2.97759
0.114187398,0.001955715,0.09546
0.016926426,-0.109165715,0
0.121523801,0.089038548,0
0.071987519,0.149437965,0.01483
-0.039718601,0.065522073,9.39439
-0.14288004,0.076935628,3.29842
0.072537949,-0.069591919,0.01226
0.126462942,-0.018954485,0.00362
0.105176398,-0.234614086,0
0.134099196,-0.10526914,0
0.072679504,0.094118886,0
0.13417798,0.023029996,0
0.19830479,-0.308473265,0.00382
-0.149708035,-0.03456465,17.16883
-0.091084369,-0.011492878,13.54888
-0.466697957,0.005811406,41.96261
0.048348172,-0.132824047,0.27799
0.109247474,0.073322799,0.00488
-0.076370926,0.441646154,2.41114
0.028726005,0.115851653,0.0068
0.09460956,0.124861356,0.1295
0.076539544,-0.180423072,0.01284
-0.199903771,-0.094480947,22.24909
-0.268647362,0.255330968,22.34923
0.124561906,0.020322771,0
0.051110637,-0.064013829,0
0.093358427,-0.162141349,0
0.008657305,0.112819059,0
0.043493153,-0.057983671,0.1744
-0.521362921,-0.000292046,60.86805
0.135970397,-0.099755375,0.00696
-0.350289751,0.219953056,26.05538
0.130778246,-0.063756706,0.05671
0.033291762,0.13893916,0.0377
0.034197319,-0.110743055,0
-0.465263348,0.097891773,41.83487
-0.423055586,-0.100307707,52.77421
0.071132436,0.007579675,0
0.178208921,-0.260495284,0.0077
0.003602645,0.275098334,1.49511
-0.383062888,-0.085961879,35.78141
-0.189709393,0.002612026,19.03607
0.062511042,-0.285474456,0
0.136545851,0.010804831,0
0.160584517,-0.241686271,0.00845
0.076232378,0.205979589,0.13731
0.003776594,0.254277164,0
0.119942764,-0.153844898,0
0.135318473,-0.09069486,0
0.114509657,-0.012310611,0.18936
-0.057870702,0.040921594,11.00621
0.037385235,-0.006040341,0.54856
0.015488141,0.090549493,4.85293
0.090045644,-0.031961797,0.05406
-0.332719313,0.152808863,21.43303
-0.557940407,0.075502901,54.62666
-0.311754803,-0.04099606,29.17534
0.124897469,-0.170485733,0.0841
-0.133435483,-0.007313914,4.25626
0.041879294,0.192055891,2.14112
0.062840424,0.086190578,0.9729
0.061956604,0.113516209,0.27106
0.109166401,0.103677561,0.03279
-0.446608605,-0.004896787,47.81044
0.046918,0.320044762,0.0403
0.065926305,0.016675354,0.00187
-0.551162831,0.038687366,54.20165
0.020168673,0.226407859,2.9267
-0.462309833,-0.040301245,52.84946
-0.278539833,-0.189785125,35.37594
-0.081538409,0.271361178,4.2327
-0.072451858,-0.086420953,11.92611
-0.004039276,0.12832333,8.3481
-0.58871645,-0.178614411,64.07488
0.036504858,0.142751126,0.00255
0.164230732,0.087909798,0.02465
-0.051440853,0.065646606,7.35872
0.015609576,0.191962968,0.83237
0.103235268,0.100431186,0.11561
-0.00951792,0.106942314,0.17013
0.029034462,0.044135725,1.56315
0.040298082,0.004196154,0
-0.254067476,-0.169908935,25.08433
0.09149933,0.099619137,0.02195
-0.032584483,0.329466312,1.9756
0.099320514,0.001056003,0.02523
0.117239902,-0.028773869,0.02285
0.148263518,-0.014382227,0.04009
-0.124559942,0.025612974,15.78618
0.097893104,-0.03890146,0.87485
-0.135366285,0.044208781,12.53478
-0.485558948,-0.014896513,53.99602
0.13814422,-0.140361049,0
0.058800299,-0.228863135,0
0.133791558,-0.065757437,0.0844
0.099872628,-0.035674661,0.384
0.048680823,0.219306721,0.02938
-0.127252525,0.224403612,13.21142
-0.277486464,-0.169325877,29.85219
0.087671411,0.102510737,1.54916
0.104520099,0.203094542,0.69098
0.165152969,-0.153577998,0.00056
0.072755267,0.039830849,0
-0.432378043,-0.152659166,51.2082
0.175834123,-0.206048634,0
0.114746429,0.207631419,0.05361
-0.378828304,-0.17313418,43.05414
-0.063205225,0.210081956,4.26527
0.120621372,-0.099694889,0.01111
0.052410969,0.048081305,0.07362
-0.390954309,-0.028835642,35.61793
0.048781996,0.049456046,0
-0.029820538,0.268216829,1.0175
-0.01342553,0.255838232,0.01737
-0.042044811,0.015982623,0
0.159120549,-0.219871902,0
0.126733207,-0.088086134,0
0.054001433,0.157794407,0.00601
0.072459343,0.063740037,0.74891
0.171289707,-0.197090146,0
0.092731374,0.087363661,0.0252
0.023678624,0.261789917,0.02529
-0.063134555,0.155642627,9.96976
0.09238033,-0.1136766,0
0.132877889,0.101008119,0
-0.237333034,-0.176490692,27.55186
0.078717199,0.182152111,0
0.084343784,0.020160408,0.00229
0.095043677,-0.11951012,0.08509
0.10676177,-0.234689625,0.00913
-0.003789156,0.286198997,0.2235
0.127430252,-0.097648316,0
0.209750552,-0.150444441,0.01013
-0.054234548,0.243976635,4.06351
0.023419895,0.255218128,0
0.092411898,-0.06551136,0.021
-0.367747655,-0.122146212,43.79179
0.099169893,-0.014933574,0
0.107145008,-0.128552897,0
0.087132173,-0.138711656,0
0.113002395,-0.002833153,0.09824
0.035496098,0.053732715,0.05341
-0.57052319,0.034244079,45.91237
-0.094761661,0.302891441,8.77314
0.039615313,0.10217779,0.7293
0.074294684,-0.194451221,0
-0.124665309,0.100710152,10.7057
-0.154261984,0.044923433,12.02532
0.070457704,0.050257333,0
0.122210911,0.065946413,1.46565
0.138141241,0.074022371,0
0.181903985,-0.165254214,0
0.058063178,-0.176537416,0.0185
0.112405231,-0.026976627,0
0.067301802,0.032224227,0.01674
-0.123630194,0.120404568,12.58993
-0.204565971,0.247254675,12.11638
-0.364858499,0.101583625,31.38904
-0.009898364,-0.186037661,0
-0.134983754,-0.127337521,16.18244
0.062890362,0.099328423,0.0143
0.09996713,0.140264088,0.01085
0.114917627,-0.034032344,0
0.13643703,0.058489533,0
0.145562448,-0.174261517,0.03295
-0.252667524,0.045455578,30.66168
0.10940534,-0.241285315,0
-0.00153828,-0.017145981,7.05037
0.068391852,0.222981719,0.04829
0.134810536,0.047131789,0.01749
-0.452320478,-0.068580611,26.25736
0.142927392,-0.054684688,0.00191
0.024509397,0.195406674,3.8416
0.08953429,0.002556262,0
-0.040578236,-0.092603375,7.38492
-0.012733261,0.465787272,0.12861
-0.077208721,-0.114766482,10.0971
0.076558759,-0.116770859,1.44942
0.116729217,0.055024422,0.49512
0.037406093,-0.001723733,2.83691
-0.249214159,-0.111294322,27.25462
0.078270748,-0.030963638,0.01322
0.107198456,-0.025069351,0.01062
0.10653706,-0.076841303,0
0.082473347,-0.076451474,0.00044
0.090390934,0.189654133,0.17331
0.14655472,-0.041256225,0.2042
0.04492494,0.034515196,2.13022
-0.074668787,-0.163961076,9.4715
0.033922432,0.077392864,0
-0.640176674,-0.069945627,69.12907
0.078815071,-0.160071475,0.0055
0.082622748,0.164971062,0
0.061929178,0.193828957,0.00949
0.128945403,-0.090212493,0.00728
0.109050607,-0.274003161,0
0.104359944,-0.134003118,0
0.102807869,0.066903136,0.05908
-0.035663052,-0.11275431,0.82495
0.122177215,-0.120349326,0
0.009291181,-0.215863802,2.36032
0.137675763,-0.038621223,0.00945
0.146809791,-0.110783651,0.00468
0.07106384,0.000877504,0
0.109735353,-0.024813605,0
0.039397761,0.231057327,0.57749
-0.356705947,0.167682792,30.04103
0.090140189,-0.071811908,0
-0.57435574,0.000446036,64.79226
0.023344277,0.093026787,0.12852
-0.037998825,0.100228759,7.995
0.040328289,0.215880974,0
-0.011277902,0.066834093,0.01078
0.172448108,-0.130953907,0.00751
-0.31675936,0.054977296,28.46624
-0.077640503,0.120496581,10.98685
0.060018593,-0.125401962,0
0.063986384,-0.044479446,0.01429
0.014584981,0.234063254,0.01399
0.087707708,-0.016915783,0.08305
0.110826235,-0.019256859,0
0.081913368,0.077884218,0
0.074762697,0.017482626,0.15314
-0.460745479,-0.071068981,47.15693
0.10839035,-0.235725692,0.00297
0.034614752,0.021364435,0.08372
0.117647783,-0.067078602,0
0.069139823,-0.113767511,0
0.193898439,-0.164123743,0.02855
0.17091835,-0.287027204,0.01336
0.122015223,-0.161008713,0.00097
-0.027259859,0.477452485,0.2588
0.061930798,0.052769347,0.47307
-0.540618918,0.075849024,47.55493
0.092970856,0.163327243,0.00334
0.029763479,0.060116284,0
0.167506016,-0.045028852,0.02515
0.146597532,-0.193453035,0
-0.076729473,-0.008699268,7.945
0.119692789,-0.149665479,0.01016
0.102568419,0.209618565,0.06105
-0.153691293,-0.026393001,18.62682
0.123246049,-0.129205395,0.00187
0.084008454,0.156707278,0.08731
0.114033519,-0.259673099,0.00097
0.104131554,-0.063731298,0
0.116501092,0.043331636,0
0.137671443,0.081283787,0.00518
0.089065176,0.016561314,0.08122
-0.081560786,-0.015993671,0.08644
0.099679297,-0.105444569,0
0.057020569,0.107508324,0.00342
-0.222029245,-0.174465599,23.9662
0.128395345,0.008311183,0.00791
0.178236177,-0.084288976,0.00467
-0.116121456,0.31466075,9.21798
0.156719061,0.095562424,0.01337
0.161861151,-0.206750092,0.00351
-0.041560543,0.193779762,0.03832
-0.458374272,-0.062786052,34.83401
0.034926315,-0.151493308,0
0.076487427,-0.055747242,0.70012
0.121452344,-0.240856405,0
-0.031228896,-0.164640091,1.33513
0.099051047,0.076326979,0
-0.198456978,0.2907726,14.11996
0.13896348,0.124296144,0
0.112545954,0.183446542,0
0.102693114,-0.205191793,0.09264
-0.42902122,-0.040784025,44.19907
0.078321048,0.187705029,0.02193
-0.532465982,-0.144210658,67.8249
0.037325095,0.152183246,3.06261
0.074340671,-0.084637476,0
0.039310646,0.025623804,0.20304
0.084529176,-0.088899204,0
0.011590337,0.053820721,0
-0.388495962,-0.123798833,32.18164
0.037556417,-0.119306274,0
-0.687138014,-0.109837138,83.18335
0.11400355,-0.025595705,0
0.123106539,0.071410286,0.0736
0.118762933,-0.227589032,0
-0.691632935,-0.144048453,94.11334
0.111544826,0.118091821,0.05738
-0.091769897,-0.059373947,0
-0.459166969,0.000264352,41.84737
0.113958196,0.060808245,0.05249
0.097543035,-0.163290066,0
0.082698598,0.144008586,0.28591
0.030458469,0.263462562,1.94829
0.011206957,0.29338777,0.01254
-0.628368696,-0.096003749,75.78289
-0.476850462,-0.104277763,48.13173
-0.196548421,0.038005958,20.00797
0.10356191,0.195825458,0.30172
0.135413848,-0.063238034,0
0.102155707,-0.156015456,0
0.066593586,0.012495621,0.00096
0.114062101,-0.013254213,0
-0.502205036,-0.101820437,52.13037
-0.054926935,-0.002916806,5.4999
0.057799248,-0.121706403,0
0.090604548,-0.112894386,0
-0.495510922,0.133489931,40.40654
0.054599866,0.27917729,0
0.091618975,0.128210852,0.15259
0.071564168,0.183268378,0
0.054745902,0.378219367,0.05708
0.161924331,0.067104289,0
-0.345786955,0.043334755,28.89131
0.129266334,0.082800313,0
-0.099112568,0.007798436,12.14789
0.069576673,0.010185735,0.02323
0.147401286,-0.006185747,0.03564
0.040784804,-0.171510785,0
0.036570007,0.379567941,0
0.094371389,-0.018408683,0.83196
0.100320443,-0.067979562,0
-0.35324868,0.05676216,39.03899
0.046128774,0.166404241,1.42097
-0.291092283,0.030516646,31.48211
0.085454029,-0.168991074,0
0.01543975,0.421024452,0.11767
-0.000227446,0.40997933,0
-0.022623797,-0.130688173,0.0165
-0.333226716,-0.065608309,25.38839
0.061897142,0.162301688,1.3215
0.099078087,-0.116457259,0
-0.360721442,-0.058665769,37.13299
0.098389745,0.104274156,0.01146
-0.585839484,-0.177080211,73.09019
-0.062862864,0.241624225,0.90237
-0.082539341,0.324777369,1.21232
0.124662872,0.088327793,0.00206
-0.004442295,-0.08414064,0
-0.138041636,0.075131652,18.87924
0.089189841,0.066906262,0
0.112790136,0.157783258,0.01073
0.178606968,-0.140576107,0.02585
-0.164091996,6.22E-05,10.86509
0.190610594,-0.156766552,0
0.028111694,-0.022018138,5.54174
0.130277158,-0.094169462,0
0.061785073,-0.119131025,0.00622
0.111182196,0.022401977,0
0.173305818,-0.030663189,0
0.09410548,-0.060741279,0
0.093652587,-0.055665465,0.04024
0.038745714,-0.141688618,0
0.146194242,-0.144677809,0
0.072366082,0.23082087,0.14554
0.150647266,-0.026547972,0
0.011979443,0.393198374,0.23449
-0.360330396,-0.07748524,36.31808
0.108995825,0.078038658,0.4152
0.144426583,-0.012845449,0
0.054966638,0.019987141,0.04919
-0.559223175,0.139348617,58.69141
0.165749325,-0.024002368,0.01433
-0.394611679,-0.25692985,37.36988
-0.052208162,0.161516782,0.02473
0.083348943,-0.231805182,0.0042
0.027473836,-0.079161034,0.13044
0.117809638,-0.078362765,0.20831
-0.556878662,-0.1496881,72.87796
0.121580873,0.067649217,0
0.110506853,-0.039992348,0.4525
0.149682225,-0.187742771,0
0.072362385,-0.099960568,0.04199
0.109636117,-0.124955202,0.02139
-0.444522849,-0.016841173,37.63577
0.003807995,-0.059832515,0.00703
0.065707951,-0.002842239,0.0206
-0.376436347,-0.2294626,47.09854
0.109331416,0.157323857,0
-0.082888984,0.099079699,7.47347
0.051730924,-0.070066662,3.58067
0.070224054,0.177263076,0
-0.455586756,0.223744167,32.17715
0.116177446,0.082566721,0
0.075648986,0.240757649,0.00876
0.180402804,-0.32872553,0.00333
0.12202486,-0.029054473,0.00501
0.098092601,-0.232982693,0.07292
0.067195149,0.197761787,2.11188
0.153588869,-0.246043736,0.03655
0.079901618,-0.008946217,0.19509
0.063401881,-0.140601143,7.00E-04
-0.080778671,0.224027228,8.86683
-0.089617691,-0.201831809,13.60741
-0.129498046,0.224140161,12.2951
0.073259121,-0.090959775,0.00787
-0.285666973,0.126067089,18.97107
-0.286596148,0.211713698,16.49468
-0.468721157,-0.150527546,62.38866
-0.491948508,0.055566626,51.55381
-0.47175083,-0.179778825,61.33602
0.107362649,-0.090239424,0.00694
0.05444669,0.196129146,0
0.108006352,-0.149766379,0.01468
0.121730876,0.023162016,0.00221
0.172092862,-0.019756468,0.00206
0.028439589,-0.001505952,0.12722
-0.078321476,0.257618264,4.46513
0.14805487,-0.022456769,0.01216
0.085218623,0.04439547,0.01485
0.138869161,0.09442452,0.02571
0.126010122,-0.018480753,0.00173
0.113656093,-0.01306771,0.00527
0.090439116,-0.22033829,0.00967
0.009097033,-0.109349872,0
-0.132897778,0.000368519,11.13899
0.093081617,-0.070498148,0
0.086678818,0.025885009,0.15393
0.086561907,-0.232493888,0
-0.070914984,-0.056689977,13.28664
0.029974163,-0.217604108,0.02709
0.116141812,-0.075335838,0.0386
-0.408081489,-0.109443395,47.13668
0.038814411,0.080906451,0.01101
-0.384493195,0.194384147,32.54772
-0.288206062,-0.080783248,33.94016
0.075285711,-0.201802689,0.00592
-0.069276774,-0.155902404,16.1359
0.097740096,-0.229543377,0
0.143938209,-0.169130682,0
-0.293946617,-0.165824566,26.01716
-0.083231207,-0.08742294,9.21275
-0.340411499,-0.10296293,36.3547
0.144715958,-0.164999958,0.01818
0.17224179,-0.201702606,0.01909
0.129443142,-0.065486813,0.00181
0.070364725,0.118568587,0.18058
-0.227642724,0.095882183,25.16963
-0.164616225,0.020555436,21.91984
0.09688302,-0.159705886,0.00543
0.169712952,-0.19986835,0.01485
0.141847091,0.051665608,0.14181
0.155589895,-0.081907315,0.0124
-0.102612614,-0.036907931,15.56073
-0.016797063,-0.123787752,4.02293
0.101911228,-0.171003503,0.00823
-0.017543893,0.18277859,2.95172
0.0816607,0.170510269,0.02828
0.112855962,0.207769187,0.21164
-0.042937791,0.23612537,4.56427
0.076812853,-0.206657783,0.02444
-0.027224473,0.113866361,8.26171
0.048283871,0.01141961,0.02775
-0.026952008,-0.05941028,0.02621
0.189217933,-0.211794119,0.01569
-0.255461077,-0.193149102,25.38291
