BC_Spec,BC_PWY,BC_VF,BC_CARD,RELATIONSHIP.0
0.552208912,0.137355763,0.885802251,0.471789941,RND.PAIR
0.479706453,0.153866312,0.483892632,0.761358687,RND.PAIR
0.500557119,0.171351795,0.99132928,0.366440042,1stDEG.COH
0.624799698,0.172124412,0.753485671,1,1stDEG.COH
0.76618619,0.1945577,0.45941931,0.812451199,RND.PAIR
0.651372026,0.203003436,0.958473867,0.840011513,1stDEG.SEP
0.665094416,0.159618865,0.835204835,0.544690771,1stDEG.SEP
0.775142346,0.201091956,0.747049438,0.776125505,1stDEG.SEP
0.560348325,0.177988911,0.889373294,0.431625365,RND.PAIR
0.372800051,0.215488325,0.526268106,0.864347893,RND.PAIR
0.606583438,0.199059873,0.703321709,0.456188719,RND.PAIR
0.663546611,0.205007045,0.889677034,0.703335042,1stDEG.SEP
0.631396424,0.135221385,0.909709249,0.428476953,1stDEG.SEP
0.690294945,0.114994367,0.92848457,0.469617482,RND.PAIR
0.353742124,0.192531301,0.364981898,0.702719297,RND.PAIR
0.417682377,0.17478436,0.823512614,0.51718602,1stDEG.COH
0.627534121,0.13021445,0.654724864,0.714039518,RND.PAIR
0.76189422,0.2557321,0.980553562,0.847543372,RND.PAIR
0.403196336,0.102249454,0.747815081,0.512710753,1stDEG.SEP
0.583491426,0.136879627,0.81314261,0.67053092,RND.PAIR
0.436705183,0.107483593,0.974445074,0.330653064,1stDEG.COH
0.521847507,0.202687211,0.759250855,0.686166191,RND.PAIR
0.337885646,0.105704241,0.542323643,0.422462708,1stDEG.COH
0.64879141,0.175007346,0.183185614,0.418479309,RND.PAIR
0.764513064,0.179150274,0.981784943,0.785259801,RND.PAIR
0.702045908,0.14854938,0.991698956,0.709339583,1stDEG.COH
0.543902106,0.2090475,1,0.468843959,RND.PAIR
0.754793638,0.164950023,0.927641624,1,RND.PAIR
0.521389755,0.202172806,0.424488268,0.201110513,1stDEG.SEP
0.657284025,0.292890791,0.830620664,0.941179117,RND.PAIR
0.471106039,0.143513912,0.503315111,0.395558486,RND.PAIR
0.613682117,0.15102084,0.54939188,0.602577848,RND.PAIR
0.722604739,0.166299336,1,0.298277837,RND.PAIR
0.796839317,0.145401837,0.852338914,0.832987028,RND.PAIR
0.512150441,0.123329521,0.689376497,0.607580146,1stDEG.SEP
0.804321925,0.196465874,0.596052414,0.859253228,1stDEG.SEP
0.402863371,0.110832466,0.914992559,0.47847978,RND.PAIR
0.729337133,0.163823226,0.697404206,0.669870455,RND.PAIR
0.534025458,0.194097056,0.984702958,0.75176804,RND.PAIR
0.497294595,0.131005251,0.906333742,0.630797981,RND.PAIR
0.699121744,0.224889821,1,0.487285285,RND.PAIR
0.411904685,0.146940105,0.622769489,0.594896036,1stDEG.COH
0.466914708,0.136867927,0.735512426,0.648858786,RND.PAIR
0.720975327,0.184662172,0.968220603,0.907768035,RND.PAIR
0.448958397,0.143310045,0.85152892,0.705811952,1stDEG.SEP
0.747760563,0.189711624,0.686795816,0.617083145,RND.PAIR
0.631176861,0.10419527,0.851123816,0.836036946,1stDEG.SEP
0.683434927,0.222249602,0.938471555,0.557496939,1stDEG.SEP
0.819708492,0.315171547,0.908970214,0.641500055,RND.PAIR
0.57995952,0.194773223,1,0.711660791,RND.PAIR
0.470846712,0.241168265,0.878697106,0.909039517,RND.PAIR
0.707418155,0.180658212,0.998235009,0.757491031,RND.PAIR
0.6901277,0.160354047,0.894564595,0.612721078,1stDEG.SEP
0.793737873,0.281792971,1,0.952314082,1stDEG.SEP
0.643950061,0.251317695,0.619865368,0.555898769,RND.PAIR
0.586831718,0.209626486,0.492372897,0.81287839,RND.PAIR
0.714813622,0.239818895,0.995716071,0.882366578,RND.PAIR
0.568514259,0.222487857,0.985328137,0.597279808,RND.PAIR
0.801024157,0.266539171,0.649912823,0.886704735,RND.PAIR
0.533428345,0.169703108,0.324567862,0.443018716,1stDEG.SEP
0.642408731,0.144353695,0.973180618,0.762510166,RND.PAIR
0.744298556,0.18654159,0.819638272,0.463134767,RND.PAIR
0.752858028,0.237712936,0.884932039,0.676499132,1stDEG.SEP
0.527968714,0.1573079,0.745073527,0.752069291,1stDEG.COH
0.730423047,0.222396452,0.87142535,0.459082075,RND.PAIR
0.663004351,0.178260489,0.973110884,0.777400206,RND.PAIR
0.579528037,0.229659424,0.827028533,0.927219376,RND.PAIR
0.67938309,0.185746032,0.837054042,0.598777945,RND.PAIR
0.465594877,0.192907606,0.966576194,0.305132873,RND.PAIR
0.788863069,0.198081897,1,0.771443591,1stDEG.SEP
0.860561372,0.201266258,0.991509534,0.944147556,RND.PAIR
0.462665334,0.125889756,0.990996417,0.70330811,RND.PAIR
0.594124331,0.135838441,0.845264944,0.59065858,RND.PAIR
0.853178157,0.173222297,0.82728135,0.688960412,RND.PAIR
0.746311577,0.198043835,0.398536732,0.404844462,RND.PAIR
0.636167996,0.400592819,0.822727984,0.982316534,RND.PAIR
0.73669857,0.203369935,0.677137346,0.854761521,RND.PAIR
0.432420113,0.128288995,0.377307206,0.630806763,1stDEG.COH
0.82770522,0.198998922,0.960857418,0.599696069,RND.PAIR
0.787481832,0.273384154,0.753414525,0.798788738,RND.PAIR
0.610030489,0.160167747,0.78883287,0.651508628,1stDEG.COH
0.433625093,0.130358611,0.276847398,0.497793582,1stDEG.COH
0.669546172,0.189928558,0.959112207,0.755824777,1stDEG.SEP
0.558545283,0.156756246,1,0.610913419,RND.PAIR
0.764532136,0.180541346,0.958080527,0.621155403,1stDEG.SEP
0.633936623,0.14491967,0.977616695,0.705627309,RND.PAIR
0.674667128,0.237242471,1,0.578837784,1stDEG.SEP
0.724433227,0.171730163,0.316683818,0.594852335,RND.PAIR
0.844702528,0.245955202,1,0.859022433,RND.PAIR
0.605102707,0.182879813,0.894670826,0.463722406,RND.PAIR
0.504183672,0.08333589,0.527946568,0.478570832,1stDEG.SEP
0.705105773,0.196989306,0.99271807,0.739050768,RND.PAIR
0.656419707,0.211822024,0.806681852,0.44053673,RND.PAIR
0.734188217,0.157293159,1,0.362505308,RND.PAIR
0.661471171,0.31220215,0.87897947,0.978637143,RND.PAIR
0.631074547,0.152521196,0.950616639,0.403270807,RND.PAIR
0.572861152,0.183500835,1,0.455664131,1stDEG.COH
0.548338621,0.131209504,0.954549275,0.437188875,RND.PAIR
0.516171781,0.228754642,0.933524182,0.477976342,RND.PAIR
0.745214998,0.152445324,0.873912384,0.449868223,RND.PAIR
0.394431768,0.146798866,0.727534693,0.400462376,RND.PAIR
0.806955893,0.315496029,0.880213953,0.763727762,RND.PAIR
0.72844346,0.236615653,0.316489041,0.586703106,1stDEG.COH
0.594083801,0.158326361,0.80559602,0.723906938,1stDEG.SEP
0.57410751,0.168531634,0.664877632,0.746197486,1stDEG.COH
0.632970624,0.192235726,0.92069272,0.368558543,RND.PAIR
0.736248014,0.12286122,0.745809208,0.278632532,1stDEG.SEP
0.608084246,0.162495571,0.991706282,0.534183192,RND.PAIR
0.584342315,0.254519053,0.750678261,0.812191624,RND.PAIR
0.514931958,0.175217696,0.893624473,0.556154068,RND.PAIR
0.494256487,0.160359258,0.720957728,0.590160023,RND.PAIR
0.65017215,0.180101148,0.791527635,0.370084847,RND.PAIR
0.451078772,0.144336994,0.91406342,0.405890141,1stDEG.COH
0.559898052,0.170036539,0.425617196,0.59784999,RND.PAIR
0.542539104,0.112315874,0.403839738,0.644245236,1stDEG.SEP
0.578215193,0.183585642,0.960314786,0.53506348,RND.PAIR
0.500752424,0.135647049,1,0.232865498,1stDEG.SEP
0.463740011,0.118039976,1,0.324781839,1stDEG.SEP
0.490120859,0.154811041,0.96674147,0.526448972,RND.PAIR
0.436649558,0.102163054,0.952867151,0.434283631,1stDEG.COH
0.572459305,0.156147713,0.96952559,0.420252437,RND.PAIR
0.826021839,0.340608558,0.831988017,0.592004752,1stDEG.SEP
0.583916581,0.200357085,0.973174966,0.81297213,RND.PAIR
0.488974332,0.265025202,1,0.810114994,RND.PAIR
0.561815731,0.143736204,0.965146691,0.3979225,RND.PAIR
0.680675684,0.182804891,1,0.795827502,RND.PAIR
0.409692884,0.138885478,1,0.331497222,1stDEG.SEP
0.743483908,0.164364253,0.856186195,0.794692318,RND.PAIR
0.958842013,0.291665385,0.908519749,0.592976993,RND.PAIR
0.691260851,0.178957465,0.884763531,1,RND.PAIR
0.832802111,0.309093165,1,0.619403185,RND.PAIR
0.669332934,0.293605922,0.937783127,0.888962019,RND.PAIR
0.950770115,0.336388711,0.998480185,0.829238413,1stDEG.SEP
0.513779163,0.131498836,0.768310104,0.552338328,RND.PAIR
0.424063551,0.111252524,1,0.849221667,RND.PAIR
0.695025725,0.181820335,0.947778188,0.648899234,RND.PAIR
0.953840952,0.235167577,0.949186116,0.803567303,RND.PAIR
0.869889699,0.214865657,0.823670153,0.838802953,RND.PAIR
0.861924863,0.21322912,0.967560975,0.739535461,1stDEG.SEP
0.592897259,0.142614497,0.547090458,0.755503864,1stDEG.COH
0.609342239,0.182662551,0.692080207,0.657697369,1stDEG.COH
0.702668652,0.159526864,0.828281975,0.712906181,RND.PAIR
0.756832323,0.265141731,0.96464952,0.584102101,RND.PAIR
0.520195036,0.174711321,0.56843916,0.469091171,1stDEG.SEP
0.61293439,0.197144089,0.714879321,0.689287009,RND.PAIR
0.56680095,0.153552223,0.838934324,0.811833747,RND.PAIR
0.53068861,0.352852717,0.543630677,0.934198224,1stDEG.SEP
0.567039511,0.213315808,0.465996024,0.5670258,RND.PAIR
0.953297966,0.275381727,0.759016183,0.726933022,1stDEG.SEP
0.710424621,0.490737746,0.874994807,0.920536027,1stDEG.SEP
0.59172555,0.211351964,0.811451027,0.638465033,RND.PAIR
0.622455245,0.200333245,0.917522913,0.893724482,RND.PAIR
0.915735448,0.406032666,1,0.959707544,RND.PAIR
0.751220876,0.396500056,0.764449789,0.803544747,RND.PAIR
0.427087444,0.121273172,0.894615987,0.592009078,1stDEG.COH
0.792651458,0.241617005,0.654737882,0.820407668,RND.PAIR
0.74312647,0.179564952,0.569819027,0.846507176,1stDEG.SEP
0.879368038,0.233840417,0.944716832,0.656247155,RND.PAIR
0.820017354,0.268240331,0.676510166,1,RND.PAIR
0.404799452,0.160118665,0.730401915,0.824239998,1stDEG.COH
0.781546452,0.32309669,0.896156662,0.573943353,1stDEG.COH
0.786666349,0.361148868,0.998069806,0.893721848,1stDEG.COH
0.561029253,0.134344669,0.640900768,0.294141019,1stDEG.COH
0.64926023,0.185374478,0.992570513,0.781596434,RND.PAIR
0.574993252,0.169524895,0.683236687,0.686139797,RND.PAIR
0.871645114,0.285029254,0.661021601,0.735639032,RND.PAIR
0.722094613,0.203668506,0.766463996,0.834403638,1stDEG.SEP
0.698698486,0.194658858,0.964892801,0.680496033,RND.PAIR
0.772522235,0.203935793,0.900126945,0.68479378,RND.PAIR
0.714269454,0.191851195,0.935690042,0.477474144,1stDEG.SEP
0.407791192,0.135107815,1,0.652785057,RND.PAIR
0.68504593,0.153936555,0.951186881,0.399741397,RND.PAIR
0.617023881,0.260682746,0.979421823,0.943409663,RND.PAIR
0.597956605,0.186746718,0.912926847,0.901894378,RND.PAIR
0.737962532,0.277042456,0.990709691,0.974550807,RND.PAIR
0.609943316,0.196406228,0.423872836,0.678328654,RND.PAIR
0.56954741,0.171528418,0.993685095,0.692937564,RND.PAIR
0.614836247,0.1304468,0.912201541,0.817786967,RND.PAIR
0.77402865,0.318058294,0.92277452,0.930153257,RND.PAIR
0.485459898,0.192313325,0.996078043,0.468670584,1stDEG.SEP
0.682055427,0.233204984,0.689077057,0.806821971,RND.PAIR
0.652114363,0.185107813,0.825217301,0.709745264,RND.PAIR
0.526652897,0.122120133,0.954345278,0.628316973,1stDEG.SEP
0.8824516,0.320155174,0.853124488,0.811101236,RND.PAIR
0.417992764,0.140139391,0.672644249,0.400596065,1stDEG.COH
0.309813871,0.114922925,0.725282281,0.499333281,RND.PAIR
0.45338695,0.138959937,0.761514405,0.418319796,1stDEG.COH
0.606128989,0.142976117,0.759286477,0.676419496,RND.PAIR
0.717095418,0.19011754,0.973431776,0.256189497,1stDEG.SEP
0.611854691,0.175904165,0.873520037,0.338933105,RND.PAIR
0.508484906,0.101267835,0.819879105,0.494744428,RND.PAIR
0.607272015,0.202228675,0.778719123,0.596044952,RND.PAIR
0.646822843,0.130491949,0.752753581,0.426496706,1stDEG.SEP
0.494174268,0.138608274,0.224033443,0.656544651,RND.PAIR
0.862459924,0.199026724,0.859492796,0.769092704,RND.PAIR
0.619372577,0.207534549,0.777472792,0.804060833,1stDEG.SEP
0.728585617,0.192802387,0.978019395,0.782941738,RND.PAIR
0.605166378,0.181291541,0.698606617,0.461416858,RND.PAIR
0.529987668,0.157077042,0.973804552,0.470135744,RND.PAIR
0.602630465,0.131536003,0.871732294,0.576239506,RND.PAIR
0.696225666,0.238646473,0.630618056,0.839468207,RND.PAIR
0.631456738,0.21144437,0.434358338,0.642660039,1stDEG.SEP
0.751852711,0.210208842,0.808850593,0.737517633,RND.PAIR
0.558482269,0.114637018,0.69898664,0.762560383,RND.PAIR
0.910981486,0.377329222,0.40373265,0.645764857,RND.PAIR
0.836086561,0.357858081,0.870453515,0.57018194,RND.PAIR
0.623682941,0.149074795,0.589779803,0.562897128,RND.PAIR
0.808779881,0.2242864,0.877483572,0.491885437,1stDEG.SEP
0.859574066,0.275829156,0.757173307,0.495440808,1stDEG.SEP
0.90231878,0.304211228,0.695143037,0.676439217,RND.PAIR
0.604966,0.213607257,0.816434616,0.525583955,1stDEG.SEP
0.462604799,0.142210551,0.42384499,0.577209881,1stDEG.COH
0.897138932,0.439143873,0.988619283,0.981292489,1stDEG.SEP
0.801967547,0.329673227,0.36959727,0.818610562,1stDEG.SEP
0.611061189,0.278827843,0.924237516,0.49748466,RND.PAIR
0.674267109,0.256721425,0.991924021,0.591272373,RND.PAIR
0.670278977,0.165314012,0.980633229,0.794550086,RND.PAIR
0.396557339,0.123277881,0.743900435,1,RND.PAIR
0.879264642,0.24460142,0.995342962,0.712631829,RND.PAIR
0.894197268,0.330024199,0.999158944,0.933781173,1stDEG.COH
0.526708753,0.200407158,0.570693929,0.757781449,1stDEG.COH
0.395674416,0.185930312,0.530912767,0.648638387,1stDEG.COH
0.621324328,0.191297256,0.948817652,0.777663105,RND.PAIR
0.666721658,0.142519757,0.547305844,0.57078512,RND.PAIR
0.544404983,0.251672144,0.931113935,0.553253349,RND.PAIR
0.708956593,0.222853804,1,0.592715577,RND.PAIR
0.750821222,0.272127043,0.883636787,0.70405072,1stDEG.SEP
0.594822365,0.18959373,0.893231201,0.878910295,RND.PAIR
0.650768982,0.144611416,0.552742829,1,RND.PAIR
0.702012577,0.213250635,0.928673412,0.598400937,RND.PAIR
0.761288927,0.191078451,0.773842719,0.812416148,RND.PAIR
0.828904242,0.206517977,0.993268997,0.78328848,1stDEG.SEP
0.787645906,0.355649861,0.999447997,0.943840112,1stDEG.SEP
0.46434342,0.124160588,0.826356403,0.651048739,RND.PAIR
0.586848435,0.250059174,0.69859726,0.299520152,1stDEG.SEP
0.776340633,0.283689845,0.884834687,0.893297632,RND.PAIR
0.386565032,0.124430704,0.985597605,0.506760495,RND.PAIR
0.834402657,0.259417908,0.904936668,0.632927159,1stDEG.SEP
0.563785468,0.250193676,0.971792466,0.647507159,1stDEG.COH
0.5623461,0.202974855,0.912408323,0.752581003,RND.PAIR
0.444256122,0.144248367,0.84918401,0.324821969,RND.PAIR
0.668435586,0.216695197,0.989357771,0.848078748,1stDEG.COH
0.557445507,0.145687305,0.871247472,0.591826975,RND.PAIR
0.699685014,0.161030353,0.957082608,0.722411463,RND.PAIR
0.398470089,0.200687198,0.850600916,0.613915826,1stDEG.SEP
0.541460181,0.299799259,0.480476708,0.814578038,RND.PAIR
0.722642629,0.163283603,0.989530845,0.691220886,RND.PAIR
0.520697214,0.111584428,0.675230297,0.453573504,RND.PAIR
0.630920239,0.155184071,0.907524908,0.585144062,1stDEG.SEP
0.596471117,0.14784861,0.991181741,0.766790017,1stDEG.SEP
0.511057641,0.142095608,0.973756696,0.624204138,RND.PAIR
0.66663412,0.200846888,1,0.577022264,RND.PAIR
0.662129253,0.20724229,0.965152616,0.759244178,RND.PAIR
0.678772471,0.212233978,0.684048237,0.734652997,RND.PAIR
0.375273238,0.097739804,0.918727188,0.822627535,1stDEG.SEP
0.528059302,0.128244591,0.713971892,0.6679185,RND.PAIR
0.561482918,0.148868967,0.317308525,0.677540973,RND.PAIR
0.479726083,0.176208274,0.861322581,0.571211366,1stDEG.COH
0.816920603,0.163412444,0.916688072,0.802075619,RND.PAIR
0.831069063,0.224784856,1,0.985160731,RND.PAIR
0.627717621,0.22383729,0.90051664,0.581942588,RND.PAIR
0.501358665,0.16404012,0.582767609,0.337883637,RND.PAIR
0.620206208,0.133363688,0.560445262,0.686269054,1stDEG.SEP
0.639942582,0.209522359,0.94032645,0.864729741,RND.PAIR
0.479298793,0.159822228,0.930239092,0.605876831,RND.PAIR
0.615688702,0.184469013,0.776803047,0.456134245,1stDEG.COH
0.536142633,0.176217026,0.988512299,0.688228184,1stDEG.SEP
0.649771246,0.232110924,0.982223285,0.933772513,1stDEG.SEP
0.516124048,0.13506113,0.881418747,0.348146137,1stDEG.COH
0.519720205,0.192997143,0.867900649,0.791204325,RND.PAIR
0.705647598,0.401268625,0.615013688,0.929295873,1stDEG.SEP
0.830943952,0.232938162,1,0.536201963,RND.PAIR
0.759004362,0.286708797,0.717999248,0.722563367,1stDEG.SEP
0.598095152,0.301665392,0.545131316,0.367418323,1stDEG.SEP
0.738586728,0.199052922,0.885055412,0.609124141,RND.PAIR
0.568335175,0.098757002,0.966891894,0.671314686,1stDEG.SEP
0.751265623,0.192484878,0.821885828,0.607696697,1stDEG.SEP
0.906499314,0.259097611,0.949812894,0.696233818,RND.PAIR
0.62621776,0.185749544,0.534032375,0.65661256,RND.PAIR
0.763009074,0.429748924,0.493334493,0.961522003,RND.PAIR
0.308792616,0.136961643,0.595716652,0.279239133,1stDEG.SEP
0.650112194,0.165762921,0.95341804,0.817219395,RND.PAIR
0.732583552,0.164874953,0.953008821,0.559677043,1stDEG.SEP
0.768704313,0.19143972,0.936017759,0.669976152,1stDEG.SEP
0.552043269,0.16133847,0.951771641,0.621048633,RND.PAIR
0.475556048,0.11832325,0.461346214,0.762715137,RND.PAIR
0.305722078,0.077934065,1,0.259549294,1stDEG.COH
0.308246016,0.097463699,0.928035387,0.295196948,1stDEG.COH
0.648381478,0.159885681,0.905351258,0.648083279,RND.PAIR
0.440663336,0.135784532,0.913240937,0.553921232,RND.PAIR
0.510666212,0.177406053,0.665213487,0.535949819,RND.PAIR
0.558434553,0.172087284,0.910179212,0.806903978,1stDEG.SEP
0.654385037,0.23062685,0.719773989,0.774089388,1stDEG.SEP
0.598206981,0.14111926,0.67863742,0.699021877,RND.PAIR
0.75953919,0.339183481,1,0.747482601,RND.PAIR
0.554903793,0.114336422,0.418209019,0.558765386,RND.PAIR
0.583658959,0.161841807,0.945496257,0.50714986,RND.PAIR
0.768150017,0.196451324,0.693948256,0.336338555,RND.PAIR
0.967394291,0.429374027,0.666808795,0.993358856,RND.PAIR
0.964312739,0.447435348,0.515296433,0.829390494,RND.PAIR
0.712618165,0.172882267,0.54550263,0.841642201,1stDEG.SEP
0.728755645,0.164904998,0.718194305,0.77942229,RND.PAIR
0.689816452,0.191715445,0.417584504,0.868188211,1stDEG.SEP
0.495066193,0.178862103,0.657152262,0.45806852,RND.PAIR
0.935506054,0.340537048,0.919523976,0.943345859,RND.PAIR
0.577954216,0.188666419,0.716192702,0.408876712,RND.PAIR
0.422344853,0.16547264,1,0.412390004,1stDEG.SEP
0.665542217,0.190660241,1,0.593060981,1stDEG.SEP
0.663254078,0.171334502,0.843348601,0.519467336,RND.PAIR
0.846788137,0.231867538,0.770493205,0.455832095,RND.PAIR
0.734255664,0.255870089,0.928238262,0.505521873,1stDEG.COH
0.755458022,0.192498067,0.572825924,0.439271863,1stDEG.COH
0.650972423,0.206156967,0.716899442,0.59270919,1stDEG.SEP
0.916507102,0.207697952,0.684978303,0.809022171,RND.PAIR
0.934829919,0.242482927,0.97961835,0.894827154,RND.PAIR
0.639554469,0.208109167,0.972927283,0.421988641,RND.PAIR
0.507696953,0.097253888,0.701769787,0.745524439,RND.PAIR
0.809228027,0.351687586,0.783545502,0.832312046,RND.PAIR
0.583779555,0.271256008,0.892240083,0.912601265,1stDEG.COH
0.744202709,0.192988905,0.823946419,0.904995257,1stDEG.COH
0.437284843,0.153658485,0.706324001,0.431716402,RND.PAIR
0.593252011,0.1531606,0.80173172,0.587739992,RND.PAIR
0.601507796,0.176278616,0.638251184,0.811738358,RND.PAIR
0.682621042,0.183835568,0.399533658,0.905988813,RND.PAIR
0.772754135,0.212532564,0.672736657,0.622988303,RND.PAIR
0.573695538,0.267512159,0.47326163,0.467980779,1stDEG.SEP
0.777846531,0.178242594,0.769028464,0.538087724,RND.PAIR
0.980618876,0.30113697,0.635121129,0.928440062,1stDEG.SEP
0.53601564,0.168745575,0.693275699,0.448158943,RND.PAIR
0.596823376,0.184484299,0.87194198,0.640112217,RND.PAIR
0.5141109,0.151592037,0.407147233,0.699636159,RND.PAIR
0.777052794,0.436519085,0.496810721,0.985391505,RND.PAIR
0.504450712,0.15807337,0.520765515,0.383582118,RND.PAIR
0.43391773,0.123786974,0.743018063,0.2099502,RND.PAIR
0.817304771,0.267384495,0.939273046,0.82323044,RND.PAIR
0.715226658,0.205393475,0.990244949,0.816876408,1stDEG.SEP
0.674255759,0.239245009,0.939366803,0.777115922,1stDEG.SEP
0.69170215,0.2212087,1,0.704774767,1stDEG.SEP
0.493240377,0.149234505,1,0.339554431,RND.PAIR
0.461358142,0.125012211,1,0.17837604,1stDEG.COH
0.655780146,0.12643529,0.976009943,0.646045674,RND.PAIR
0.727530823,0.178192399,0.928186578,0.639321897,RND.PAIR
0.674831968,0.169112994,0.979686599,0.780649012,RND.PAIR
0.795945058,0.189551898,0.940176577,0.860492687,RND.PAIR
0.412019347,0.167673943,0.404858841,0.47607578,RND.PAIR
0.616446793,0.156318926,0.866761666,0.401014375,RND.PAIR
0.639055811,0.169139023,0.921180503,0.900855611,1stDEG.SEP
0.574474351,0.15054175,0.963535957,0.405950642,RND.PAIR
0.683613996,0.176693042,0.878097065,0.719216376,1stDEG.SEP
0.502492844,0.112750136,0.699570758,0.338293602,1stDEG.SEP
0.758114328,0.146376536,0.797983005,0.664422028,RND.PAIR
0.691284509,0.238517856,0.876437824,0.726435188,RND.PAIR
0.630026187,0.223117202,0.873610382,0.546152003,RND.PAIR
0.524797673,0.248445065,0.885316491,0.871122738,1stDEG.SEP
0.450964098,0.134146705,0.538047766,0.755069575,1stDEG.SEP
0.613653455,0.180342689,0.752071414,0.507747961,1stDEG.SEP
0.493774926,0.152188887,0.789598196,0.62895914,1stDEG.SEP
0.56868216,0.142083473,0.951045097,0.405709788,1stDEG.SEP
0.539134732,0.212264837,0.820187487,0.672384218,RND.PAIR
0.536814262,0.194989951,0.708724244,0.79020296,RND.PAIR
0.54578368,0.156921079,0.913300353,0.373048709,RND.PAIR
0.497041533,0.177945848,0.681453361,0.748578045,RND.PAIR
0.649904657,0.162122375,0.58374903,0.466884524,RND.PAIR
0.539417346,0.205595571,0.833054931,0.644598652,RND.PAIR
0.560452867,0.211143057,0.864370078,0.858979979,RND.PAIR
0.777492518,0.171756597,0.897939421,0.498428416,1stDEG.SEP
0.677912134,0.227617825,0.662861886,0.731545316,RND.PAIR
0.724334714,0.177869876,0.959995074,0.680800786,RND.PAIR
0.786069744,0.452955212,0.97405422,0.986053308,1stDEG.COH
0.549466898,0.155729767,0.707348763,0.435688364,1stDEG.COH
0.533593614,0.183492323,0.900004724,0.795608812,RND.PAIR
0.63293323,0.218610747,0.993951111,0.929876512,RND.PAIR
0.511019777,0.200876788,0.783067878,0.632883451,1stDEG.SEP
0.595985588,0.175881573,0.928325247,0.839770455,1stDEG.COH
0.736040965,0.404237477,0.361231588,0.371773551,1stDEG.COH
0.757372023,0.16840008,0.922555504,0.614885412,RND.PAIR
0.77822675,0.232327461,0.614515324,0.895938556,RND.PAIR
0.697385104,0.231505648,0.971066642,0.80419162,RND.PAIR
0.687204972,0.182953241,0.737945031,0.43710753,1stDEG.SEP
0.794854573,0.160077242,0.756098512,0.771671881,1stDEG.SEP
0.479761793,0.148921748,0.582443731,0.672534698,RND.PAIR
0.651541555,0.148428211,0.957086561,0.806478094,RND.PAIR
0.743860133,0.171625259,0.958109498,0.757268987,RND.PAIR
0.578735815,0.120199187,0.885300425,0.535783881,RND.PAIR
0.609659126,0.36438098,0.508851922,0.896990907,RND.PAIR
0.743232038,0.126955279,0.731007523,0.5793145,RND.PAIR
0.71145509,0.178981033,0.998072835,0.645996702,RND.PAIR
0.808888616,0.242420561,0.863591366,0.373402639,1stDEG.SEP
0.511517936,0.113216234,0.915338261,0.578700528,RND.PAIR
0.621721008,0.242655213,0.906938877,0.71532244,RND.PAIR
0.560878489,0.145669405,0.846638113,0.671555496,1stDEG.COH
0.549247422,0.203546873,0.922720722,0.431495481,RND.PAIR
0.776249215,0.158655984,0.838744154,0.807739347,1stDEG.COH
0.613280141,0.188551078,1,0.774186877,RND.PAIR
0.925252398,0.22683288,0.957425342,0.64899962,RND.PAIR
0.811029928,0.186626153,0.96622996,0.626786083,RND.PAIR
0.758688413,0.237766834,0.982076493,0.45964383,RND.PAIR
0.583617003,0.154355666,0.569552488,0.398451995,1stDEG.SEP
0.558758592,0.103122183,0.331163941,0.418438794,RND.PAIR
0.804708007,0.25794976,0.966550449,0.756445066,RND.PAIR
0.552636345,0.14951952,0.998179507,0.577411258,1stDEG.SEP
0.658996701,0.247039295,0.892730034,0.859768173,1stDEG.SEP
0.74488478,0.261754629,0.9726618,0.89127869,RND.PAIR
0.487470756,0.130928744,0.918749008,0.539070393,RND.PAIR
0.336222865,0.140871014,0.694679406,0.579633308,1stDEG.SEP
0.726698618,0.20837097,0.983580733,0.668161377,1stDEG.COH
0.52190131,0.112808226,0.802327858,0.610591968,1stDEG.SEP
0.419849627,0.122183833,0.938850201,0.751969763,RND.PAIR
0.841101882,0.203986989,0.869149754,0.61594626,RND.PAIR
0.622890732,0.161043751,0.926449711,0.719880131,1stDEG.SEP
0.891508746,0.232289478,0.989562967,0.851047498,RND.PAIR
0.511567096,0.159575784,0.834742973,0.586846011,RND.PAIR
0.526755644,0.144288821,0.985071943,0.711624896,RND.PAIR
0.503304356,0.185372457,0.991889549,0.811594433,RND.PAIR
0.86689017,0.203129345,0.980514798,0.627249984,1stDEG.SEP
0.773431244,0.152295017,0.752435963,0.606468137,RND.PAIR
0.837346715,0.203315779,0.961021891,0.534668574,1stDEG.SEP
0.814111258,0.261846403,0.941859333,0.876971751,1stDEG.SEP
0.596960361,0.178786128,0.352046367,0.69830368,RND.PAIR
0.43348557,0.166948079,0.392628049,0.295191509,RND.PAIR
0.556883144,0.252832368,1,0.5682777,RND.PAIR
0.590491024,0.172320793,0.97675425,0.805155904,RND.PAIR
0.578810968,0.167070276,0.218383263,0.491345812,RND.PAIR
0.314758294,0.133947441,0.428656387,0.615279337,1stDEG.COH
0.621276232,0.424925493,0.866617399,0.963017907,1stDEG.COH
0.641839086,0.19434568,0.652433925,0.504825784,1stDEG.COH
0.694208238,0.198166601,0.629522896,0.662883599,RND.PAIR
0.656444936,0.225084933,0.956101334,0.575125246,RND.PAIR
0.486069151,0.141944497,0.717288183,0.487143667,RND.PAIR
0.43935825,0.104799518,0.862250013,0.46860476,1stDEG.COH
0.612356162,0.215567247,0.936180141,0.491912203,1stDEG.COH
0.794696006,0.264280129,0.982725243,0.973908765,RND.PAIR
0.787451561,0.213531912,0.862230279,0.478731222,RND.PAIR
